Subject,Condition,Item,Word,wd,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
12,gp2,1,11,cold,927,others,Ambiguous,Gender mismatch,1,1
12,gp2,1,12,drink.,1208,others,Ambiguous,Gender mismatch,1,1
12,gp3,2,0,While,750,others,Unambiguous,Gender match,-1,-1
12,gp3,2,1,the,856,others,Unambiguous,Gender match,-1,-1
12,gp3,2,2,student,704,others,Unambiguous,Gender match,-1,-1
12,gp3,2,3,watched%2C,1041,others,Unambiguous,Gender match,-1,-1
12,gp3,2,4,Tom's,1119,others,Unambiguous,Gender match,-1,-1
12,gp3,2,5,brother,952,Pre-disambiguating region,Unambiguous,Gender match,-1,-1
12,gp3,2,6,started,688,Disambiguating region,Unambiguous,Gender match,-1,-1
12,gp3,2,7,to,665,Post-disambiguating region,Unambiguous,Gender match,-1,-1
12,gp3,2,8,prepare,815,Pre-reflexive region,Unambiguous,Gender match,-1,-1
12,gp3,2,9,himself,672,Reflexive region,Unambiguous,Gender match,-1,-1
