Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq3,28,11,992,626,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,12,720,626,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,13,480,626,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,37,0,1802,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,1,1424,626,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,2,600,626,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,3,616,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,4,864,626,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,5,1697,626,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,6,736,626,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,7,751,626,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,37,8,1088,626,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,37,9,640,626,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,37,10,744,626,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,11,1176,626,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,12,1024,626,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,13,1344,626,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,46,0,742,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,1,897,626,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,2,3568,626,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,3,904,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,4,2408,626,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,5,904,626,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,6,888,626,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,7,704,626,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,46,8,688,626,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,46,9,824,626,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,46,10,696,626,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,11,704,626,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,12,864,626,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,46,13,680,626,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq2,35,0,1145,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,1,712,626,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,2,560,626,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,3,776,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,4,600,626,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,5,688,626,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,6,600,626,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,7,688,626,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,35,8,768,626,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,35,9,672,626,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,35,10,584,626,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,11,680,626,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,12,632,626,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,13,680,626,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,35,14,584,626,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,33,0,671,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,1,632,626,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,2,768,626,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,3,584,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,4,664,626,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,5,744,626,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,6,568,626,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,7,616,626,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,33,8,600,626,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,33,9,520,626,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,33,10,664,626,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,11,488,626,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,12,600,626,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,33,13,720,626,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,42,0,599,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,1,808,626,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,2,616,626,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,3,688,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,4,640,626,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,5,1040,626,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,6,736,626,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,7,808,626,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,42,8,576,626,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,42,9,560,626,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,42,10,544,626,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,11,968,626,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,12,584,626,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,13,704,626,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,14,856,626,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,42,15,688,626,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,0,663,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,1,704,626,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,2,624,626,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,3,641,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,4,743,626,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,5,672,626,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,6,624,626,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,7,720,626,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,30,8,664,626,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,30,9,960,626,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,30,10,560,626,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,11,640,626,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,12,880,626,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,13,1497,626,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,14,759,626,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq1,30,15,608,626,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq2,27,0,638,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,1,896,626,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,2,496,626,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,3,792,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,4,2224,626,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,5,600,626,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,6,648,626,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,7,888,626,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,27,8,2745,626,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,27,9,750,626,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,27,10,705,626,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,11,NA,626,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,12,NA,626,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,13,NA,626,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,27,14,NA,626,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq3,48,0,526,626,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,1,1792,626,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,2,600,626,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,3,752,626,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,4,744,626,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,5,1088,626,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,6,584,626,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,7,840,626,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,48,8,568,626,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,48,9,672,626,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,48,10,552,626,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,11,800,626,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,12,696,626,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,13,824,626,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,48,14,935,626,NA,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq1,34,0,1422,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,1,704,626,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,2,640,626,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,3,520,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,4,672,626,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,5,648,626,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,6,633,626,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,7,783,626,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,34,8,672,626,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,34,9,664,626,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,34,10,664,626,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,11,776,626,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,12,776,626,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,13,656,626,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,34,14,824,626,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq3,36,0,559,626,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,1,608,626,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,2,672,626,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,3,640,626,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,4,640,626,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,5,664,626,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,6,584,626,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,7,632,626,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,36,8,672,626,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,36,9,1232,626,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,36,10,640,626,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,11,648,626,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,12,656,626,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,36,13,632,626,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,0,586,626,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,1,664,626,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,2,656,626,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,3,664,626,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,4,672,626,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,5,823,626,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,6,577,626,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,7,824,626,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,40,8,903,626,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,40,9,601,626,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,40,10,672,626,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,11,927,626,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,12,729,626,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,13,736,626,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,29,0,527,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,1,776,626,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,2,1760,626,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,3,904,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,4,904,626,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,5,672,626,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,6,752,626,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,7,832,626,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,29,8,656,626,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,29,9,929,626,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,29,10,775,626,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,11,712,626,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,12,728,626,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,13,696,626,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,14,608,626,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,29,15,840,626,NA,Ungrammatical,Singular distractor,null,0.5,0.5
fq2,39,0,671,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,1,880,626,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,2,552,626,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,3,480,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,4,656,626,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,5,552,626,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,6,632,626,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,7,560,626,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,39,8,640,626,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,39,9,648,626,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,39,10,640,626,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,11,696,626,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,12,824,626,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,13,488,626,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,14,752,626,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,0,857,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,1,641,626,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,2,591,626,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,3,664,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,4,562,626,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,5,710,626,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,6,672,626,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,7,992,626,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,31,8,912,626,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,31,9,1040,626,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,31,10,856,626,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,11,704,626,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,12,720,626,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,13,712,626,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,31,14,864,626,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,0,558,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,1,696,626,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,2,593,626,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,3,703,626,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,4,480,626,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,5,528,626,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,6,536,626,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,7,633,626,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,47,8,712,626,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,47,9,512,626,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,47,10,568,626,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,11,672,626,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,12,704,626,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,47,13,560,626,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,25,0,482,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,1,714,626,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,2,510,626,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,3,704,626,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,4,600,626,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,5,712,626,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,6,800,626,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,7,840,626,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,25,8,1072,626,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,25,9,1312,626,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,25,10,1384,626,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,11,624,626,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,12,856,626,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,13,713,626,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq1,38,0,622,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,1,657,626,boy(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,2,664,626,who,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,3,503,626,The,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,4,697,626,girl(s),Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,5,1311,626,saw,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,6,1336,626,quite,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,7,649,626,"recently,",Grammatical,Singular distractor,pre-critical,-0.5,0.5
fq1,38,8,616,626,all,Grammatical,Singular distractor,critical,-0.5,0.5
fq1,38,9,1304,626,walked,Grammatical,Singular distractor,spillover,-0.5,0.5
fq1,38,10,1839,626,back,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,11,657,626,home,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,12,1103,626,from,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,13,968,626,school.,Grammatical,Singular distractor,null,-0.5,0.5
fq1,38,14,705,626,NA,Grammatical,Singular distractor,null,-0.5,0.5
fq4,45,0,1582,627,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,1,676,627,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,2,670,627,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,3,NA,627,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,4,NA,627,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,5,NA,627,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,6,NA,627,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,7,NA,627,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,45,8,NA,627,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,45,9,NA,627,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,45,10,NA,627,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,11,NA,627,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,12,NA,627,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,45,13,NA,627,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,40,0,1644,627,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,1,585,627,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,2,550,627,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,3,655,627,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,4,673,627,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,5,564,627,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,6,814,627,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,7,690,627,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,40,8,625,627,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,40,9,747,627,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,40,10,574,627,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,11,494,627,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,12,555,627,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,40,13,645,627,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq4,25,0,1911,627,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,1,633,627,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,2,539,627,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,3,671,627,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,4,538,627,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,5,650,627,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,6,660,627,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,7,595,627,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,25,8,693,627,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,25,9,609,627,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,25,10,644,627,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,11,593,627,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,12,586,627,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,25,13,632,627,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,28,0,1769,627,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,1,782,627,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,2,619,627,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,3,NA,627,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,4,NA,627,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,5,NA,627,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,6,NA,627,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,7,NA,627,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
fq3,28,8,NA,627,all,Ungrammatical,Pluarl distractor,critical,0.5,-0.5
fq3,28,9,NA,627,walked,Ungrammatical,Pluarl distractor,spillover,0.5,-0.5
fq3,28,10,NA,627,back,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,11,NA,627,home,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,12,NA,627,from,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,28,13,NA,627,school.,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq2,39,0,1314,627,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,1,600,627,boy(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,2,538,627,who,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,3,532,627,The,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,4,597,627,girl(s),Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,5,917,627,saw,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,6,910,627,quite,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,7,443,627,"recently,",Grammatical,Pluarl distractor,pre-critical,-0.5,-0.5
fq2,39,8,514,627,all,Grammatical,Pluarl distractor,critical,-0.5,-0.5
fq2,39,9,503,627,walked,Grammatical,Pluarl distractor,spillover,-0.5,-0.5
fq2,39,10,532,627,back,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,11,429,627,home,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,12,535,627,from,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,13,482,627,school.,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq2,39,14,607,627,NA,Grammatical,Pluarl distractor,null,-0.5,-0.5
fq4,37,0,1943,627,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,1,2990,627,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,2,NA,627,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,3,NA,627,The,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,4,NA,627,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,5,NA,627,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,6,NA,627,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,37,7,NA,627,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,37,8,NA,627,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,37,9,NA,627,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
