Subject,Item,Condition,Word,RT,region_g,ambiguity_g,gender_g,ambiguity,gender
122,ca2,10,5,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,6,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,7,NA,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,8,NA,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,9,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,10,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,11,NA,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,12,NA,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,13,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,14,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,15,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,10,16,NA,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca3,11,0,655,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,1,640,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,2,664,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,3,672,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,4,576,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,5,944,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,6,648,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,7,560,Reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,8,752,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,9,568,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,10,672,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,11,736,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,12,648,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,13,664,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,14,752,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,15,599,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,16,609,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,17,512,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,18,584,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,11,19,609,Others,Unambiguous,Gender match,0.5,-0.5
122,ca4,12,0,999,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,1,825,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,2,679,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,3,664,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,4,712,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,5,704,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,6,680,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,7,648,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,8,512,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,9,712,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,10,1048,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,11,728,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,12,568,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,13,841,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,14,688,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,12,15,592,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca1,13,0,639,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,1,767,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,2,632,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,3,617,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,4,663,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,5,688,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,6,577,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,7,NA,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,8,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,9,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,10,NA,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,11,NA,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,12,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,13,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,14,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,15,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,16,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,13,17,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca2,14,0,751,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,1,688,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,2,720,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,3,728,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,4,1232,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,5,592,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,6,528,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,7,784,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,8,744,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,9,624,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,10,864,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,11,712,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,12,816,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,13,592,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,14,582,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,15,608,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,16,592,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,14,17,808,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca3,15,0,1182,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,1,904,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,2,1080,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,3,568,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,4,680,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,5,672,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,6,624,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,7,816,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,8,648,Reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,9,664,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,10,736,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,11,608,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,12,905,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,13,815,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,14,560,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,15,15,880,Others,Unambiguous,Gender match,0.5,-0.5
122,ca4,16,0,847,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,1,1061,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,2,696,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,3,488,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,4,680,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,5,648,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,6,760,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,7,648,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,8,896,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,9,736,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,10,769,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,11,687,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,12,960,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,13,616,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,14,704,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,15,720,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,16,16,576,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca1,17,0,790,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,1,744,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,2,824,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,3,768,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,4,728,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,5,592,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,6,584,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,7,736,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,8,648,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,9,784,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,10,616,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,11,720,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,12,680,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,13,664,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,14,472,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,17,15,1024,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca2,18,0,663,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,1,608,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,2,616,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,3,520,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,4,872,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,5,568,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,6,672,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,7,664,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,8,576,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,9,624,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,10,704,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,11,744,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,12,736,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,13,672,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,14,888,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,18,15,648,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca3,19,0,1374,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,1,608,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,2,760,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,3,488,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,4,568,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,5,808,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,6,600,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,7,712,Reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,8,672,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,9,536,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,10,680,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,11,728,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,12,736,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,13,624,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,14,665,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,19,15,799,Others,Unambiguous,Gender match,0.5,-0.5
122,ca4,20,0,661,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,1,808,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,2,648,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,3,928,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,4,616,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,5,672,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,6,600,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,7,680,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,8,672,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,9,824,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,10,696,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,11,920,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,12,752,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,13,696,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,14,664,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,15,568,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,16,840,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,17,696,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,20,18,832,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca1,21,0,910,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,1,736,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,2,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,3,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,4,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,5,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,6,NA,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,7,NA,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,8,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,9,NA,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,10,NA,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,11,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,12,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca1,21,13,NA,Others,Ambiguous,Gender match,-0.5,-0.5
122,ca2,22,0,687,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,1,832,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,2,815,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,3,656,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,4,584,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,5,664,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,6,632,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,7,689,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,8,591,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,9,609,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,10,728,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,11,879,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,12,592,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,13,1305,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca2,22,14,655,Others,Ambiguous,Gender mismatch,-0.5,0.5
122,ca3,23,0,664,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,1,831,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,2,777,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,3,663,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,4,657,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,5,767,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,6,577,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,7,583,Reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,8,752,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,9,913,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,10,655,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,11,824,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,12,592,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,13,681,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,14,631,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,15,865,Others,Unambiguous,Gender match,0.5,-0.5
122,ca3,23,16,839,Others,Unambiguous,Gender match,0.5,-0.5
122,ca4,24,0,774,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,1,760,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,2,936,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,3,632,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,4,600,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,5,776,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,6,600,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,7,736,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,8,632,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,9,720,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,10,495,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,11,705,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,12,792,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,13,704,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,14,663,Others,Unambiguous,Gender mismatch,0.5,0.5
122,ca4,24,15,721,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca3,1,0,687,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,1,825,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,2,637,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,3,770,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,4,678,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,5,874,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,6,976,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,7,841,Reflexive region,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,8,813,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,9,597,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,10,1106,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,11,853,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,12,647,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,13,708,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,14,684,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,15,963,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,16,872,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,1,17,848,Others,Unambiguous,Gender match,0.5,-0.5
123,ca4,2,0,1010,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,1,754,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,2,736,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,3,767,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,4,718,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,5,1220,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,6,744,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,7,1142,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,8,1047,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,9,928,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,10,869,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,11,858,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,12,632,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,13,774,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,2,14,1003,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca1,3,0,909,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,1,824,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,2,924,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,3,868,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,4,1277,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,5,880,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,6,851,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,7,854,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,8,909,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,9,851,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,10,1002,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,11,855,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,12,802,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,13,958,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,14,880,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,3,15,778,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca2,4,0,719,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,1,840,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,2,782,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,3,730,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,4,782,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,5,1302,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,6,779,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,7,829,Reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,8,1457,Post-reflexive region,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,9,887,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,10,812,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,11,746,Disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,12,912,Post-disambiguating region,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,13,796,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,14,787,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,15,806,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca2,4,16,690,Others,Ambiguous,Gender mismatch,-0.5,0.5
123,ca3,5,0,558,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,1,591,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,2,802,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,3,741,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,4,744,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,5,620,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,6,675,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,7,808,Reflexive region,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,8,631,Post-reflexive region,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,9,686,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,10,680,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,11,942,Disambiguating region,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,12,880,Post-disambiguating region,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,13,1072,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,14,732,Others,Unambiguous,Gender match,0.5,-0.5
123,ca3,5,15,704,Others,Unambiguous,Gender match,0.5,-0.5
123,ca4,6,0,585,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,1,616,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,2,746,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,3,790,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,4,810,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,5,883,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,6,733,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,7,595,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,8,719,Reflexive region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,9,866,Post-reflexive region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,10,648,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,11,596,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,12,632,Disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,13,924,Post-disambiguating region,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,14,628,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,15,842,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca4,6,16,609,Others,Unambiguous,Gender mismatch,0.5,0.5
123,ca1,7,0,511,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,1,629,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,2,745,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,3,493,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,4,547,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,5,561,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,6,544,Reflexive region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,7,717,Post-reflexive region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,8,1014,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,9,647,Disambiguating region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,10,583,Post-disambiguating region,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,11,737,Others,Ambiguous,Gender match,-0.5,-0.5
123,ca1,7,12,591,Others,Ambiguous,Gender match,-0.5,-0.5
