Subject,Item,Condition,Word,RT,region_g,ambiguity_g,ajunct_g,ambiguity,ajunct
131,ca2,17,11,641,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,17,12,662,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,17,13,831,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,17,14,689,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,17,15,846,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca3,18,0,549,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,1,773,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,2,572,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,3,460,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,4,NA,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,5,NA,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,6,NA,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,7,NA,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,18,8,NA,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca4,19,0,349,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,1,1090,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,2,798,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,3,624,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,4,873,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,5,733,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,6,733,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,7,764,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,8,607,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,19,9,577,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca1,20,0,635,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,1,755,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,2,633,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,3,644,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,4,544,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,5,631,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,6,702,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,7,672,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,8,631,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,9,530,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,10,679,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,11,584,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,12,736,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,13,681,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,14,585,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,15,581,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,20,16,562,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca2,21,0,17991,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,1,780,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,2,506,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,3,452,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,4,522,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,5,745,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,6,560,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,7,422,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,8,558,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,9,530,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,10,726,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,11,524,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,12,501,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca2,21,13,694,Others,Unambiguous,Adjunct-present,0.5,-0.5
131,ca3,22,0,19399,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,1,1128,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,2,1326,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,3,987,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,4,940,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,5,941,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,6,892,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,7,1144,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca3,22,8,829,Others,Ambiguous,Adjunct-absent,-0.5,0.5
131,ca4,23,0,1809,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,1,874,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,2,1282,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,3,535,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,4,499,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,5,998,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,6,648,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,7,543,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,8,894,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,9,710,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca4,23,10,570,Others,Unambiguous,Adjunct-absent,0.5,0.5
131,ca1,24,0,660,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,1,38038,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,2,2037,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,3,1289,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,4,745,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,5,490,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,6,670,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,7,708,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,8,513,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,9,404,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,10,488,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,11,487,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,12,616,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,13,482,Others,Ambiguous,Adjunct-present,-0.5,-0.5
131,ca1,24,14,594,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca2,1,0,90,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,1,1164,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,2,780,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,3,606,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,4,691,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,5,2335,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,6,793,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,7,964,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,8,716,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,9,1059,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,10,1292,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,11,920,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,12,1010,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,13,773,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,14,1004,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,15,897,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,1,16,858,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca3,2,0,1082,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,1,857,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,2,660,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,3,630,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,4,1054,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,5,634,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,6,1440,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,2,7,1775,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca4,3,0,1690,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,1,1107,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,2,536,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,3,994,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,4,984,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,5,888,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,6,879,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,7,956,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,8,594,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,3,9,962,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca1,4,0,1066,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,1,652,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,2,697,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,3,651,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,4,719,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,5,885,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,6,660,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,7,948,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,8,856,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,9,689,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,10,1000,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,11,658,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,12,2027,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,13,686,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,14,685,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,15,640,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,4,16,907,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca2,5,0,825,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,1,659,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,2,737,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,3,628,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,4,783,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,5,748,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,6,849,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,7,831,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,8,755,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,9,898,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,10,824,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,11,829,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,12,759,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,13,622,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,5,14,757,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca3,6,0,1532,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,1,828,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,2,832,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,3,1179,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,4,1093,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,5,701,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,6,780,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,7,1840,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,6,8,937,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca4,7,0,1283,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,1,1329,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,2,580,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,3,524,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,4,549,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,5,900,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,6,618,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,7,691,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,8,598,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,7,9,961,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca1,8,0,1620,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,1,687,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,2,866,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,3,760,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,4,791,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,5,827,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,6,625,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,7,597,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,8,546,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,9,529,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,10,1270,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,11,659,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,12,674,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,13,624,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,14,635,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,8,15,704,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca2,9,0,1346,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,1,755,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,2,633,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,3,679,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,4,724,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,5,1226,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,6,747,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,7,662,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,8,1037,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,9,1112,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,10,1310,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,11,1600,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,9,12,775,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca3,10,0,873,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,1,713,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,2,482,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,3,685,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,4,743,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,5,612,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,6,661,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,7,547,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,8,1016,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,10,9,891,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca4,11,0,1085,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,1,1121,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,2,756,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,3,612,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,4,617,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,5,988,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,6,598,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,7,775,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,8,726,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,9,654,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,10,639,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,11,683,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,12,864,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,11,13,760,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca1,12,0,1141,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,1,617,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,2,793,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,3,676,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,4,840,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,5,1013,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,6,650,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,7,859,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,8,931,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,9,678,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,10,1008,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,11,553,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,12,719,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,12,13,653,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca2,13,0,876,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,1,836,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,2,556,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,3,573,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,4,840,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,5,1046,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,6,924,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,7,1490,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,8,625,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,9,578,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,10,674,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,11,966,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,12,575,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,13,762,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,14,694,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,15,618,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,16,735,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,13,17,1127,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca3,14,0,814,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,1,1024,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,2,556,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,3,676,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,4,732,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,5,593,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,6,556,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,7,763,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,8,699,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,9,676,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,10,601,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,14,11,801,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca4,15,0,1082,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,1,644,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,2,516,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,3,524,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,4,802,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,5,733,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,6,756,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,7,836,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,8,930,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,15,9,1031,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca1,16,0,987,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,1,630,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,2,591,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,3,594,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,4,885,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,5,923,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,6,657,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,7,712,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,8,925,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,9,657,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,10,649,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,11,1545,Disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,12,655,Post-disambiguating region,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,13,733,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,14,794,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,16,15,676,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca2,17,0,916,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,1,781,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,2,593,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,3,644,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,4,945,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,5,749,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,6,660,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,7,572,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,8,494,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,9,633,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,10,872,Disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,11,574,Post-disambiguating region,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,12,685,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,13,645,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,14,601,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca2,17,15,600,Others,Unambiguous,Adjunct-present,0.5,-0.5
132,ca3,18,0,961,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,1,834,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,2,696,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,3,1016,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,4,1158,Disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,5,869,Post-disambiguating region,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,6,711,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,7,634,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca3,18,8,936,Others,Ambiguous,Adjunct-absent,-0.5,0.5
132,ca4,19,0,1462,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,1,667,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,2,810,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,3,631,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,4,992,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,5,728,Disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,6,805,Post-disambiguating region,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,7,698,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,8,655,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca4,19,9,1066,Others,Unambiguous,Adjunct-absent,0.5,0.5
132,ca1,20,0,822,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,1,615,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,2,616,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,3,864,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,4,1002,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,5,739,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,6,751,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,7,691,Others,Ambiguous,Adjunct-present,-0.5,-0.5
132,ca1,20,8,998,Others,Ambiguous,Adjunct-present,-0.5,-0.5
