Condition,Item,Word,RT,Subject,phrase_g,grammaticality_g,distractor_g,region_g,grammaticality,distractor
fq4,40,1,662,187,boy(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,2,531,187,who,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,3,553,187,saw,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,4,634,187,the,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,5,603,187,girl(s),Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,6,1028,187,quite,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,7,687,187,"recently,",Ungrammatical,Singular distractor,pre-critical,0.5,0.5
fq4,40,8,562,187,all,Ungrammatical,Singular distractor,critical,0.5,0.5
fq4,40,9,446,187,walked,Ungrammatical,Singular distractor,spillover,0.5,0.5
fq4,40,10,644,187,back,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,11,549,187,home,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,12,575,187,from,Ungrammatical,Singular distractor,null,0.5,0.5
fq4,40,13,NA,187,school.,Ungrammatical,Singular distractor,null,0.5,0.5
fq3,35,0,537,187,The,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,1,651,187,boy(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,2,864,187,who,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,3,642,187,saw,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,4,751,187,the,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,5,864,187,girl(s),Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,6,581,187,quite,Ungrammatical,Pluarl distractor,null,0.5,-0.5
fq3,35,7,857,187,"recently,",Ungrammatical,Pluarl distractor,pre-critical,0.5,-0.5
