Subject,Item,Condition,Word,word,RT,region_g,ambiguity_g,ambiguity
2,ca1,21,3,waiter,829,Others,Ambiguous,-0.5
2,ca1,21,4,got,687,Disambiguating region,Ambiguous,-0.5
2,ca1,21,5,back,792,Post-disambiguating region,Ambiguous,-0.5
2,ca1,21,6,to,553,Others,Ambiguous,-0.5
2,ca1,21,7,work,609,Others,Ambiguous,-0.5
2,ca1,21,8,soon.,1040,Others,Ambiguous,-0.5
2,ca2,22,0,Alice,616,Others,Unambiguous,0.5
2,ca2,22,1,realised,690,Others,Unambiguous,0.5
2,ca2,22,2,that,922,Others,Unambiguous,0.5
2,ca2,22,3,the,641,Others,Unambiguous,0.5
2,ca2,22,4,waitress,688,Others,Unambiguous,0.5
2,ca2,22,5,served,682,Disambiguating region,Unambiguous,0.5
2,ca2,22,6,the,623,Post-disambiguating region,Unambiguous,0.5
2,ca2,22,7,customer,711,Others,Unambiguous,0.5
2,ca2,22,8,very,425,Others,Unambiguous,0.5
2,ca2,22,9,gently.,601,Others,Unambiguous,0.5
2,ca1,23,0,Robert,1512,Others,Ambiguous,-0.5
2,ca1,23,1,claimed,635,Others,Ambiguous,-0.5
2,ca1,23,2,the,653,Others,Ambiguous,-0.5
2,ca1,23,3,waiter,530,Others,Ambiguous,-0.5
2,ca1,23,4,caused,597,Disambiguating region,Ambiguous,-0.5
2,ca1,23,5,some,800,Post-disambiguating region,Ambiguous,-0.5
2,ca1,23,6,trouble,772,Others,Ambiguous,-0.5
2,ca1,23,7,with,639,Others,Ambiguous,-0.5
2,ca1,23,8,the,515,Others,Ambiguous,-0.5
2,ca1,23,9,customer.,808,Others,Ambiguous,-0.5
2,ca2,24,0,Emily,489,Others,Unambiguous,0.5
2,ca2,24,1,hoped,572,Others,Unambiguous,0.5
2,ca2,24,2,that,1060,Others,Unambiguous,0.5
2,ca2,24,3,the,909,Others,Unambiguous,0.5
2,ca2,24,4,waitress,630,Others,Unambiguous,0.5
2,ca2,24,5,tried,984,Disambiguating region,Unambiguous,0.5
2,ca2,24,6,to,702,Post-disambiguating region,Unambiguous,0.5
2,ca2,24,7,speak,721,Others,Unambiguous,0.5
2,ca2,24,8,slowly.,605,Others,Unambiguous,0.5
3,ca1,1,0,John,1484,Others,Ambiguous,-0.5
3,ca1,1,1,hoped,849,Others,Ambiguous,-0.5
3,ca1,1,2,the,833,Others,Ambiguous,-0.5
3,ca1,1,3,boy,689,Others,Ambiguous,-0.5
3,ca1,1,4,took,1354,Disambiguating region,Ambiguous,-0.5
3,ca1,1,5,some,845,Post-disambiguating region,Ambiguous,-0.5
3,ca1,1,6,time,1003,Others,Ambiguous,-0.5
3,ca1,1,7,to,753,Others,Ambiguous,-0.5
3,ca1,1,8,rest,797,Others,Ambiguous,-0.5
3,ca1,1,9,from,1597,Others,Ambiguous,-0.5
3,ca1,1,10,studying.,822,Others,Ambiguous,-0.5
3,ca2,2,0,Mary,1132,Others,Unambiguous,0.5
3,ca2,2,1,realised,1177,Others,Unambiguous,0.5
3,ca2,2,2,that,1116,Others,Unambiguous,0.5
3,ca2,2,3,the,919,Others,Unambiguous,0.5
3,ca2,2,4,girl,945,Others,Unambiguous,0.5
3,ca2,2,5,watched,1232,Disambiguating region,Unambiguous,0.5
3,ca2,2,6,the,913,Post-disambiguating region,Unambiguous,0.5
3,ca2,2,7,television,905,Others,Unambiguous,0.5
3,ca2,2,8,secretly.,1454,Others,Unambiguous,0.5
3,ca1,3,0,David,938,Others,Ambiguous,-0.5
3,ca1,3,1,claimed,854,Others,Ambiguous,-0.5
3,ca1,3,2,the,990,Others,Ambiguous,-0.5
3,ca1,3,3,boy,856,Others,Ambiguous,-0.5
3,ca1,3,4,looked,1328,Disambiguating region,Ambiguous,-0.5
3,ca1,3,5,very,1151,Post-disambiguating region,Ambiguous,-0.5
3,ca1,3,6,nervous,1038,Others,Ambiguous,-0.5
3,ca1,3,7,and,601,Others,Ambiguous,-0.5
3,ca1,3,8,tense.,1036,Others,Ambiguous,-0.5
3,ca2,4,0,Anna,1006,Others,Unambiguous,0.5
3,ca2,4,1,hoped,971,Others,Unambiguous,0.5
3,ca2,4,2,that,728,Others,Unambiguous,0.5
3,ca2,4,3,the,767,Others,Unambiguous,0.5
3,ca2,4,4,girl,846,Others,Unambiguous,0.5
3,ca2,4,5,made,591,Disambiguating region,Unambiguous,0.5
3,ca2,4,6,eye,678,Post-disambiguating region,Unambiguous,0.5
3,ca2,4,7,contact,716,Others,Unambiguous,0.5
3,ca2,4,8,with,640,Others,Unambiguous,0.5
3,ca2,4,9,the,644,Others,Unambiguous,0.5
3,ca2,4,10,classmates.,1062,Others,Unambiguous,0.5
3,ca1,5,0,James,2160,Others,Ambiguous,-0.5
3,ca1,5,1,hoped,488,Others,Ambiguous,-0.5
3,ca1,5,2,the,813,Others,Ambiguous,-0.5
3,ca1,5,3,man,921,Others,Ambiguous,-0.5
3,ca1,5,4,restarted,1204,Disambiguating region,Ambiguous,-0.5
3,ca1,5,5,talks,1257,Post-disambiguating region,Ambiguous,-0.5
3,ca1,5,6,with,665,Others,Ambiguous,-0.5
3,ca1,5,7,the,546,Others,Ambiguous,-0.5
3,ca1,5,8,politicians.,1095,Others,Ambiguous,-0.5
3,ca2,6,0,Maria,931,Others,Unambiguous,0.5
3,ca2,6,1,realised,2835,Others,Unambiguous,0.5
3,ca2,6,2,that,1423,Others,Unambiguous,0.5
3,ca2,6,3,the,579,Others,Unambiguous,0.5
3,ca2,6,4,lady,967,Others,Unambiguous,0.5
3,ca2,6,5,used,1475,Disambiguating region,Unambiguous,0.5
3,ca2,6,6,the,858,Post-disambiguating region,Unambiguous,0.5
3,ca2,6,7,dictionary,1384,Others,Unambiguous,0.5
3,ca2,6,8,a,1225,Others,Unambiguous,0.5
3,ca2,6,9,lot.,731,Others,Unambiguous,0.5
3,ca1,7,0,Jason,2238,Others,Ambiguous,-0.5
3,ca1,7,1,claimed,1090,Others,Ambiguous,-0.5
3,ca1,7,2,the,560,Others,Ambiguous,-0.5
3,ca1,7,3,man,914,Others,Ambiguous,-0.5
3,ca1,7,4,wanted,1001,Disambiguating region,Ambiguous,-0.5
3,ca1,7,5,to,531,Post-disambiguating region,Ambiguous,-0.5
3,ca1,7,6,use,815,Others,Ambiguous,-0.5
3,ca1,7,7,some,987,Others,Ambiguous,-0.5
3,ca1,7,8,soap.,1109,Others,Ambiguous,-0.5
3,ca2,8,0,Lisa,732,Others,Unambiguous,0.5
3,ca2,8,1,hoped,765,Others,Unambiguous,0.5
3,ca2,8,2,that,1008,Others,Unambiguous,0.5
3,ca2,8,3,the,712,Others,Unambiguous,0.5
3,ca2,8,4,lady,864,Others,Unambiguous,0.5
3,ca2,8,5,spoke,1116,Disambiguating region,Unambiguous,0.5
3,ca2,8,6,slowly,1095,Post-disambiguating region,Unambiguous,0.5
3,ca2,8,7,without,750,Others,Unambiguous,0.5
3,ca2,8,8,being,1038,Others,Unambiguous,0.5
3,ca2,8,9,nervous.,805,Others,Unambiguous,0.5
3,ca1,9,0,George,2449,Others,Ambiguous,-0.5
3,ca1,9,1,hoped,1052,Others,Ambiguous,-0.5
3,ca1,9,2,the,977,Others,Ambiguous,-0.5
3,ca1,9,3,gentleman,1451,Others,Ambiguous,-0.5
3,ca1,9,4,stopped,1313,Disambiguating region,Ambiguous,-0.5
3,ca1,9,5,drinking,1273,Post-disambiguating region,Ambiguous,-0.5
3,ca1,9,6,too,1282,Others,Ambiguous,-0.5
3,ca1,9,7,much.,1157,Others,Ambiguous,-0.5
3,ca2,10,0,Carol,1511,Others,Unambiguous,0.5
3,ca2,10,1,realised,879,Others,Unambiguous,0.5
3,ca2,10,2,that,677,Others,Unambiguous,0.5
3,ca2,10,3,the,945,Others,Unambiguous,0.5
3,ca2,10,4,woman,818,Others,Unambiguous,0.5
3,ca2,10,5,drank,1089,Disambiguating region,Unambiguous,0.5
3,ca2,10,6,some,640,Post-disambiguating region,Unambiguous,0.5
3,ca2,10,7,water,678,Others,Unambiguous,0.5
3,ca2,10,8,to,628,Others,Unambiguous,0.5
3,ca2,10,9,calm,1022,Others,Unambiguous,0.5
3,ca2,10,10,down.,717,Others,Unambiguous,0.5
3,ca1,11,0,Steven,2025,Others,Ambiguous,-0.5
3,ca1,11,1,claimed,754,Others,Ambiguous,-0.5
3,ca1,11,2,the,654,Others,Ambiguous,-0.5
3,ca1,11,3,gentleman,896,Others,Ambiguous,-0.5
3,ca1,11,4,hesitated,1276,Disambiguating region,Ambiguous,-0.5
3,ca1,11,5,to,637,Post-disambiguating region,Ambiguous,-0.5
3,ca1,11,6,talk,884,Others,Ambiguous,-0.5
3,ca1,11,7,with,882,Others,Ambiguous,-0.5
3,ca1,11,8,friends,1162,Others,Ambiguous,-0.5
3,ca1,11,9,about,1109,Others,Ambiguous,-0.5
3,ca1,11,10,where,1024,Others,Ambiguous,-0.5
3,ca1,11,11,to,837,Others,Ambiguous,-0.5
3,ca1,11,12,visit.,676,Others,Ambiguous,-0.5
3,ca2,12,0,Sarah,3415,Others,Unambiguous,0.5
3,ca2,12,1,hoped,1059,Others,Unambiguous,0.5
3,ca2,12,2,that,1378,Others,Unambiguous,0.5
3,ca2,12,3,the,1254,Others,Unambiguous,0.5
3,ca2,12,4,woman,2181,Others,Unambiguous,0.5
3,ca2,12,5,helped,1971,Disambiguating region,Unambiguous,0.5
3,ca2,12,6,to,1139,Post-disambiguating region,Unambiguous,0.5
3,ca2,12,7,clean,1754,Others,Unambiguous,0.5
3,ca2,12,8,up,1907,Others,Unambiguous,0.5
3,ca2,12,9,the,600,Others,Unambiguous,0.5
3,ca2,12,10,tables.,957,Others,Unambiguous,0.5
3,ca1,13,0,Edward,812,Others,Ambiguous,-0.5
3,ca1,13,1,hoped,693,Others,Ambiguous,-0.5
3,ca1,13,2,the,621,Others,Ambiguous,-0.5
3,ca1,13,3,actor,671,Others,Ambiguous,-0.5
3,ca1,13,4,talked,970,Disambiguating region,Ambiguous,-0.5
3,ca1,13,5,with,996,Post-disambiguating region,Ambiguous,-0.5
3,ca1,13,6,the,745,Others,Ambiguous,-0.5
3,ca1,13,7,director,1146,Others,Ambiguous,-0.5
3,ca1,13,8,to,690,Others,Ambiguous,-0.5
3,ca1,13,9,make,550,Others,Ambiguous,-0.5
3,ca1,13,10,final,1160,Others,Ambiguous,-0.5
3,ca1,13,11,checks.,1240,Others,Ambiguous,-0.5
3,ca2,14,0,Jessica,875,Others,Unambiguous,0.5
3,ca2,14,1,realised,890,Others,Unambiguous,0.5
3,ca2,14,2,that,716,Others,Unambiguous,0.5
3,ca2,14,3,the,707,Others,Unambiguous,0.5
3,ca2,14,4,actress,945,Others,Unambiguous,0.5
3,ca2,14,5,called,814,Disambiguating region,Unambiguous,0.5
3,ca2,14,6,the,917,Post-disambiguating region,Unambiguous,0.5
3,ca2,14,7,manager,752,Others,Unambiguous,0.5
3,ca2,14,8,to,720,Others,Unambiguous,0.5
3,ca2,14,9,complain,748,Others,Unambiguous,0.5
3,ca2,14,10,about,709,Others,Unambiguous,0.5
3,ca2,14,11,the,671,Others,Unambiguous,0.5
3,ca2,14,12,job.,840,Others,Unambiguous,0.5
3,ca1,15,0,Kevin,885,Others,Ambiguous,-0.5
3,ca1,15,1,claimed,933,Others,Ambiguous,-0.5
3,ca1,15,2,the,678,Others,Ambiguous,-0.5
3,ca1,15,3,actor,783,Others,Ambiguous,-0.5
3,ca1,15,4,spoke,1387,Disambiguating region,Ambiguous,-0.5
3,ca1,15,5,and,686,Post-disambiguating region,Ambiguous,-0.5
3,ca1,15,6,behaved,943,Others,Ambiguous,-0.5
3,ca1,15,7,very,NA,Others,Ambiguous,-0.5
3,ca1,15,8,impolitely.,NA,Others,Ambiguous,-0.5
3,ca2,16,0,Rebecca,865,Others,Unambiguous,0.5
3,ca2,16,1,hoped,1077,Others,Unambiguous,0.5
3,ca2,16,2,that,1547,Others,Unambiguous,0.5
3,ca2,16,3,the,588,Others,Unambiguous,0.5
3,ca2,16,4,actress,990,Others,Unambiguous,0.5
3,ca2,16,5,took,788,Disambiguating region,Unambiguous,0.5
3,ca2,16,6,some,825,Post-disambiguating region,Unambiguous,0.5
3,ca2,16,7,time,795,Others,Unambiguous,0.5
3,ca2,16,8,to,624,Others,Unambiguous,0.5
3,ca2,16,9,rest.,618,Others,Unambiguous,0.5
3,ca1,17,0,Tom,1236,Others,Ambiguous,-0.5
3,ca1,17,1,hoped,730,Others,Ambiguous,-0.5
3,ca1,17,2,the,601,Others,Ambiguous,-0.5
3,ca1,17,3,king,867,Others,Ambiguous,-0.5
3,ca1,17,4,greeted,1234,Disambiguating region,Ambiguous,-0.5
3,ca1,17,5,the,555,Post-disambiguating region,Ambiguous,-0.5
3,ca1,17,6,president,1127,Others,Ambiguous,-0.5
3,ca1,17,7,and,742,Others,Ambiguous,-0.5
3,ca1,17,8,the,698,Others,Ambiguous,-0.5
3,ca1,17,9,politician.,1423,Others,Ambiguous,-0.5
3,ca2,18,0,Amy,595,Others,Unambiguous,0.5
3,ca2,18,1,realised,925,Others,Unambiguous,0.5
3,ca2,18,2,that,758,Others,Unambiguous,0.5
3,ca2,18,3,the,625,Others,Unambiguous,0.5
3,ca2,18,4,queen,1933,Others,Unambiguous,0.5
3,ca2,18,5,spoke,1758,Disambiguating region,Unambiguous,0.5
3,ca2,18,6,very,717,Post-disambiguating region,Unambiguous,0.5
3,ca2,18,7,slowly,1024,Others,Unambiguous,0.5
3,ca2,18,8,and,979,Others,Unambiguous,0.5
3,ca2,18,9,politely.,742,Others,Unambiguous,0.5
3,ca1,19,0,Jorge,1013,Others,Ambiguous,-0.5
3,ca1,19,1,claimed,931,Others,Ambiguous,-0.5
3,ca1,19,2,the,438,Others,Ambiguous,-0.5
3,ca1,19,3,king,735,Others,Ambiguous,-0.5
3,ca1,19,4,was,702,Disambiguating region,Ambiguous,-0.5
3,ca1,19,5,protected,961,Post-disambiguating region,Ambiguous,-0.5
3,ca1,19,6,by,839,Others,Ambiguous,-0.5
3,ca1,19,7,several,743,Others,Ambiguous,-0.5
3,ca1,19,8,policemen.,1386,Others,Ambiguous,-0.5
3,ca2,20,0,Amanda,771,Others,Unambiguous,0.5
3,ca2,20,1,hoped,772,Others,Unambiguous,0.5
3,ca2,20,2,that,1001,Others,Unambiguous,0.5
3,ca2,20,3,the,597,Others,Unambiguous,0.5
3,ca2,20,4,queen,867,Others,Unambiguous,0.5
3,ca2,20,5,took,842,Disambiguating region,Unambiguous,0.5
3,ca2,20,6,some,709,Post-disambiguating region,Unambiguous,0.5
3,ca2,20,7,time,772,Others,Unambiguous,0.5
3,ca2,20,8,to,647,Others,Unambiguous,0.5
3,ca2,20,9,rest,591,Others,Unambiguous,0.5
3,ca2,20,10,from,718,Others,Unambiguous,0.5
3,ca2,20,11,hard,1320,Others,Unambiguous,0.5
3,ca2,20,12,work.,476,Others,Unambiguous,0.5
3,ca1,21,0,Jacob,1437,Others,Ambiguous,-0.5
3,ca1,21,1,hoped,743,Others,Ambiguous,-0.5
3,ca1,21,2,the,670,Others,Ambiguous,-0.5
3,ca1,21,3,waiter,1388,Others,Ambiguous,-0.5
3,ca1,21,4,got,956,Disambiguating region,Ambiguous,-0.5
3,ca1,21,5,back,860,Post-disambiguating region,Ambiguous,-0.5
3,ca1,21,6,to,841,Others,Ambiguous,-0.5
3,ca1,21,7,work,709,Others,Ambiguous,-0.5
3,ca1,21,8,soon.,793,Others,Ambiguous,-0.5
3,ca2,22,0,Alice,904,Others,Unambiguous,0.5
3,ca2,22,1,realised,NA,Others,Unambiguous,0.5
3,ca2,22,2,that,NA,Others,Unambiguous,0.5
3,ca2,22,3,the,NA,Others,Unambiguous,0.5
3,ca2,22,4,waitress,NA,Others,Unambiguous,0.5
3,ca2,22,5,served,NA,Disambiguating region,Unambiguous,0.5
3,ca2,22,6,the,NA,Post-disambiguating region,Unambiguous,0.5
3,ca2,22,7,customer,NA,Others,Unambiguous,0.5
3,ca2,22,8,very,NA,Others,Unambiguous,0.5
3,ca2,22,9,gently.,NA,Others,Unambiguous,0.5
3,ca1,23,0,Robert,2012,Others,Ambiguous,-0.5
3,ca1,23,1,claimed,1265,Others,Ambiguous,-0.5
3,ca1,23,2,the,524,Others,Ambiguous,-0.5
3,ca1,23,3,waiter,952,Others,Ambiguous,-0.5
3,ca1,23,4,caused,881,Disambiguating region,Ambiguous,-0.5
3,ca1,23,5,some,692,Post-disambiguating region,Ambiguous,-0.5
3,ca1,23,6,trouble,930,Others,Ambiguous,-0.5
3,ca1,23,7,with,NA,Others,Ambiguous,-0.5
3,ca1,23,8,the,NA,Others,Ambiguous,-0.5
3,ca1,23,9,customer.,NA,Others,Ambiguous,-0.5
3,ca2,24,0,Emily,1011,Others,Unambiguous,0.5
3,ca2,24,1,hoped,323,Others,Unambiguous,0.5
3,ca2,24,2,that,1320,Others,Unambiguous,0.5
3,ca2,24,3,the,1056,Others,Unambiguous,0.5
3,ca2,24,4,waitress,957,Others,Unambiguous,0.5
3,ca2,24,5,tried,1474,Disambiguating region,Unambiguous,0.5
3,ca2,24,6,to,693,Post-disambiguating region,Unambiguous,0.5
3,ca2,24,7,speak,571,Others,Unambiguous,0.5
3,ca2,24,8,slowly.,909,Others,Unambiguous,0.5
4,ca2,1,0,John,679,Others,Unambiguous,0.5
4,ca2,1,1,hoped,592,Others,Unambiguous,0.5
4,ca2,1,2,that,560,Others,Unambiguous,0.5
4,ca2,1,3,the,640,Others,Unambiguous,0.5
4,ca2,1,4,boy,584,Others,Unambiguous,0.5
4,ca2,1,5,took,568,Disambiguating region,Unambiguous,0.5
4,ca2,1,6,some,632,Post-disambiguating region,Unambiguous,0.5
4,ca2,1,7,time,792,Others,Unambiguous,0.5
4,ca2,1,8,to,608,Others,Unambiguous,0.5
4,ca2,1,9,rest,616,Others,Unambiguous,0.5
4,ca2,1,10,from,680,Others,Unambiguous,0.5
4,ca2,1,11,studying.,720,Others,Unambiguous,0.5
4,ca1,2,0,Mary,568,Others,Ambiguous,-0.5
4,ca1,2,1,realised,648,Others,Ambiguous,-0.5
4,ca1,2,2,the,712,Others,Ambiguous,-0.5
4,ca1,2,3,girl,856,Others,Ambiguous,-0.5
4,ca1,2,4,watched,680,Disambiguating region,Ambiguous,-0.5
4,ca1,2,5,the,648,Post-disambiguating region,Ambiguous,-0.5
4,ca1,2,6,television,656,Others,Ambiguous,-0.5
4,ca1,2,7,secretly.,816,Others,Ambiguous,-0.5
4,ca2,3,0,David,512,Others,Unambiguous,0.5
4,ca2,3,1,claimed,560,Others,Unambiguous,0.5
4,ca2,3,2,that,544,Others,Unambiguous,0.5
4,ca2,3,3,the,488,Others,Unambiguous,0.5
4,ca2,3,4,boy,576,Others,Unambiguous,0.5
4,ca2,3,5,looked,672,Disambiguating region,Unambiguous,0.5
4,ca2,3,6,very,520,Post-disambiguating region,Unambiguous,0.5
4,ca2,3,7,nervous,672,Others,Unambiguous,0.5
4,ca2,3,8,and,576,Others,Unambiguous,0.5
4,ca2,3,9,tense.,NA,Others,Unambiguous,0.5
4,ca1,4,0,Anna,528,Others,Ambiguous,-0.5
4,ca1,4,1,hoped,672,Others,Ambiguous,-0.5
4,ca1,4,2,the,712,Others,Ambiguous,-0.5
4,ca1,4,3,girl,784,Others,Ambiguous,-0.5
4,ca1,4,4,made,808,Disambiguating region,Ambiguous,-0.5
4,ca1,4,5,eye,1056,Post-disambiguating region,Ambiguous,-0.5
4,ca1,4,6,contact,528,Others,Ambiguous,-0.5
4,ca1,4,7,with,488,Others,Ambiguous,-0.5
4,ca1,4,8,the,496,Others,Ambiguous,-0.5
4,ca1,4,9,classmates.,1121,Others,Ambiguous,-0.5
4,ca2,5,0,James,560,Others,Unambiguous,0.5
4,ca2,5,1,hoped,688,Others,Unambiguous,0.5
4,ca2,5,2,that,832,Others,Unambiguous,0.5
4,ca2,5,3,the,648,Others,Unambiguous,0.5
4,ca2,5,4,man,768,Others,Unambiguous,0.5
4,ca2,5,5,restarted,648,Disambiguating region,Unambiguous,0.5
4,ca2,5,6,talks,624,Post-disambiguating region,Unambiguous,0.5
4,ca2,5,7,with,744,Others,Unambiguous,0.5
4,ca2,5,8,the,552,Others,Unambiguous,0.5
4,ca2,5,9,politicians.,560,Others,Unambiguous,0.5
4,ca1,6,0,Maria,928,Others,Ambiguous,-0.5
4,ca1,6,1,realised,840,Others,Ambiguous,-0.5
4,ca1,6,2,the,664,Others,Ambiguous,-0.5
4,ca1,6,3,lady,696,Others,Ambiguous,-0.5
4,ca1,6,4,used,696,Disambiguating region,Ambiguous,-0.5
4,ca1,6,5,the,544,Post-disambiguating region,Ambiguous,-0.5
4,ca1,6,6,dictionary,656,Others,Ambiguous,-0.5
4,ca1,6,7,a,728,Others,Ambiguous,-0.5
4,ca1,6,8,lot.,632,Others,Ambiguous,-0.5
4,ca2,7,0,Jason,512,Others,Unambiguous,0.5
4,ca2,7,1,claimed,840,Others,Unambiguous,0.5
4,ca2,7,2,that,648,Others,Unambiguous,0.5
4,ca2,7,3,the,560,Others,Unambiguous,0.5
4,ca2,7,4,man,688,Others,Unambiguous,0.5
4,ca2,7,5,wanted,600,Disambiguating region,Unambiguous,0.5
4,ca2,7,6,to,520,Post-disambiguating region,Unambiguous,0.5
4,ca2,7,7,use,752,Others,Unambiguous,0.5
4,ca2,7,8,some,704,Others,Unambiguous,0.5
4,ca2,7,9,soap.,600,Others,Unambiguous,0.5
4,ca1,8,0,Lisa,464,Others,Ambiguous,-0.5
4,ca1,8,1,hoped,712,Others,Ambiguous,-0.5
4,ca1,8,2,the,592,Others,Ambiguous,-0.5
4,ca1,8,3,lady,640,Others,Ambiguous,-0.5
4,ca1,8,4,spoke,680,Disambiguating region,Ambiguous,-0.5
4,ca1,8,5,slowly,552,Post-disambiguating region,Ambiguous,-0.5
4,ca1,8,6,without,720,Others,Ambiguous,-0.5
4,ca1,8,7,being,728,Others,Ambiguous,-0.5
4,ca1,8,8,nervous.,744,Others,Ambiguous,-0.5
4,ca2,9,0,George,1064,Others,Unambiguous,0.5
4,ca2,9,1,hoped,632,Others,Unambiguous,0.5
4,ca2,9,2,that,640,Others,Unambiguous,0.5
4,ca2,9,3,the,600,Others,Unambiguous,0.5
4,ca2,9,4,gentleman,657,Others,Unambiguous,0.5
4,ca2,9,5,stopped,1087,Disambiguating region,Unambiguous,0.5
4,ca2,9,6,drinking,1080,Post-disambiguating region,Unambiguous,0.5
4,ca2,9,7,too,784,Others,Unambiguous,0.5
4,ca2,9,8,much.,624,Others,Unambiguous,0.5
4,ca1,10,0,Carol,551,Others,Ambiguous,-0.5
4,ca1,10,1,realised,648,Others,Ambiguous,-0.5
4,ca1,10,2,the,689,Others,Ambiguous,-0.5
4,ca1,10,3,woman,640,Others,Ambiguous,-0.5
4,ca1,10,4,drank,736,Disambiguating region,Ambiguous,-0.5
4,ca1,10,5,some,656,Post-disambiguating region,Ambiguous,-0.5
4,ca1,10,6,water,584,Others,Ambiguous,-0.5
4,ca1,10,7,to,608,Others,Ambiguous,-0.5
4,ca1,10,8,calm,584,Others,Ambiguous,-0.5
4,ca1,10,9,down.,744,Others,Ambiguous,-0.5
4,ca2,11,0,Steven,455,Others,Unambiguous,0.5
4,ca2,11,1,claimed,600,Others,Unambiguous,0.5
4,ca2,11,2,that,584,Others,Unambiguous,0.5
4,ca2,11,3,the,608,Others,Unambiguous,0.5
4,ca2,11,4,gentleman,648,Others,Unambiguous,0.5
4,ca2,11,5,hesitated,848,Disambiguating region,Unambiguous,0.5
4,ca2,11,6,to,512,Post-disambiguating region,Unambiguous,0.5
4,ca2,11,7,talk,728,Others,Unambiguous,0.5
4,ca2,11,8,with,584,Others,Unambiguous,0.5
4,ca2,11,9,friends,792,Others,Unambiguous,0.5
4,ca2,11,10,about,1432,Others,Unambiguous,0.5
4,ca2,11,11,where,616,Others,Unambiguous,0.5
4,ca2,11,12,to,568,Others,Unambiguous,0.5
4,ca2,11,13,visit.,816,Others,Unambiguous,0.5
4,ca1,12,0,Sarah,536,Others,Ambiguous,-0.5
4,ca1,12,1,hoped,736,Others,Ambiguous,-0.5
4,ca1,12,2,the,536,Others,Ambiguous,-0.5
4,ca1,12,3,woman,576,Others,Ambiguous,-0.5
4,ca1,12,4,helped,576,Disambiguating region,Ambiguous,-0.5
4,ca1,12,5,to,576,Post-disambiguating region,Ambiguous,-0.5
4,ca1,12,6,clean,672,Others,Ambiguous,-0.5
4,ca1,12,7,up,792,Others,Ambiguous,-0.5
4,ca1,12,8,the,736,Others,Ambiguous,-0.5
4,ca1,12,9,tables.,896,Others,Ambiguous,-0.5
4,ca2,13,0,Edward,752,Others,Unambiguous,0.5
4,ca2,13,1,hoped,744,Others,Unambiguous,0.5
4,ca2,13,2,that,584,Others,Unambiguous,0.5
4,ca2,13,3,the,760,Others,Unambiguous,0.5
4,ca2,13,4,actor,648,Others,Unambiguous,0.5
4,ca2,13,5,talked,656,Disambiguating region,Unambiguous,0.5
4,ca2,13,6,with,736,Post-disambiguating region,Unambiguous,0.5
4,ca2,13,7,the,512,Others,Unambiguous,0.5
4,ca2,13,8,director,936,Others,Unambiguous,0.5
4,ca2,13,9,to,672,Others,Unambiguous,0.5
4,ca2,13,10,make,672,Others,Unambiguous,0.5
4,ca2,13,11,final,744,Others,Unambiguous,0.5
4,ca2,13,12,checks.,984,Others,Unambiguous,0.5
4,ca1,14,0,Jessica,503,Others,Ambiguous,-0.5
4,ca1,14,1,realised,552,Others,Ambiguous,-0.5
4,ca1,14,2,the,576,Others,Ambiguous,-0.5
4,ca1,14,3,actress,600,Others,Ambiguous,-0.5
4,ca1,14,4,called,608,Disambiguating region,Ambiguous,-0.5
4,ca1,14,5,the,584,Post-disambiguating region,Ambiguous,-0.5
4,ca1,14,6,manager,656,Others,Ambiguous,-0.5
4,ca1,14,7,to,569,Others,Ambiguous,-0.5
4,ca1,14,8,complain,680,Others,Ambiguous,-0.5
4,ca1,14,9,about,592,Others,Ambiguous,-0.5
4,ca1,14,10,the,616,Others,Ambiguous,-0.5
4,ca1,14,11,job.,648,Others,Ambiguous,-0.5
4,ca2,15,0,Kevin,520,Others,Unambiguous,0.5
4,ca2,15,1,claimed,648,Others,Unambiguous,0.5
4,ca2,15,2,that,745,Others,Unambiguous,0.5
4,ca2,15,3,the,680,Others,Unambiguous,0.5
4,ca2,15,4,actor,664,Others,Unambiguous,0.5
4,ca2,15,5,spoke,768,Disambiguating region,Unambiguous,0.5
4,ca2,15,6,and,776,Post-disambiguating region,Unambiguous,0.5
4,ca2,15,7,behaved,784,Others,Unambiguous,0.5
4,ca2,15,8,very,584,Others,Unambiguous,0.5
4,ca2,15,9,impolitely.,952,Others,Unambiguous,0.5
4,ca1,16,0,Rebecca,712,Others,Ambiguous,-0.5
4,ca1,16,1,hoped,624,Others,Ambiguous,-0.5
4,ca1,16,2,the,576,Others,Ambiguous,-0.5
4,ca1,16,3,actress,776,Others,Ambiguous,-0.5
4,ca1,16,4,took,528,Disambiguating region,Ambiguous,-0.5
4,ca1,16,5,some,608,Post-disambiguating region,Ambiguous,-0.5
4,ca1,16,6,time,560,Others,Ambiguous,-0.5
4,ca1,16,7,to,520,Others,Ambiguous,-0.5
4,ca1,16,8,rest.,536,Others,Ambiguous,-0.5
4,ca2,17,0,Tom,504,Others,Unambiguous,0.5
4,ca2,17,1,hoped,792,Others,Unambiguous,0.5
4,ca2,17,2,that,680,Others,Unambiguous,0.5
4,ca2,17,3,the,576,Others,Unambiguous,0.5
4,ca2,17,4,king,552,Others,Unambiguous,0.5
4,ca2,17,5,greeted,560,Disambiguating region,Unambiguous,0.5
4,ca2,17,6,the,552,Post-disambiguating region,Unambiguous,0.5
4,ca2,17,7,president,840,Others,Unambiguous,0.5
