Subject,Item,Condition,Word,RT,RegionP,PositionP,DistractorP,Position,Distractor
40,11,cond2,3,632,Others,Preposition,Mismatch,0.5,-0.5
40,11,cond2,4,1024,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
40,11,cond2,5,1264,Reflexive,Preposition,Mismatch,0.5,-0.5
40,11,cond2,6,720,Post-reflexive,Preposition,Mismatch,0.5,-0.5
40,11,cond2,7,600,Others,Preposition,Mismatch,0.5,-0.5
40,11,cond2,8,824,Others,Preposition,Mismatch,0.5,-0.5
40,11,cond2,9,664,Others,Preposition,Mismatch,0.5,-0.5
40,12,cond3,0,743,Others,Direct object,Match,-0.5,0.5
40,12,cond3,1,812,Others,Direct object,Match,-0.5,0.5
40,12,cond3,2,964,Others,Direct object,Match,-0.5,0.5
40,12,cond3,3,744,Others,Direct object,Match,-0.5,0.5
40,12,cond3,4,720,Pre-reflexive,Direct object,Match,-0.5,0.5
40,12,cond3,5,664,Reflexive,Direct object,Match,-0.5,0.5
40,12,cond3,6,680,Post-reflexive,Direct object,Match,-0.5,0.5
40,12,cond3,7,584,Others,Direct object,Match,-0.5,0.5
40,12,cond3,8,472,Others,Direct object,Match,-0.5,0.5
40,12,cond3,9,736,Others,Direct object,Match,-0.5,0.5
40,13,cond4,0,759,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,1,680,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,2,736,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,3,608,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,4,704,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,5,1093,Reflexive,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,6,1099,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,7,728,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,8,664,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,9,880,Others,Direct object,Mismatch,-0.5,-0.5
40,13,cond4,10,696,Others,Direct object,Mismatch,-0.5,-0.5
40,14,cond1,0,399,Others,Preposition,Match,0.5,0.5
40,14,cond1,1,1512,Others,Preposition,Match,0.5,0.5
40,14,cond1,2,1464,Others,Preposition,Match,0.5,0.5
40,14,cond1,3,800,Others,Preposition,Match,0.5,0.5
40,14,cond1,4,784,Pre-reflexive,Preposition,Match,0.5,0.5
40,14,cond1,5,632,Reflexive,Preposition,Match,0.5,0.5
40,14,cond1,6,608,Post-reflexive,Preposition,Match,0.5,0.5
40,14,cond1,7,1016,Others,Preposition,Match,0.5,0.5
40,15,cond2,0,483,Others,Preposition,Mismatch,0.5,-0.5
40,15,cond2,1,NA,Others,Preposition,Mismatch,0.5,-0.5
40,15,cond2,2,NA,Others,Preposition,Mismatch,0.5,-0.5
40,15,cond2,3,NA,Others,Preposition,Mismatch,0.5,-0.5
40,15,cond2,4,NA,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
40,15,cond2,5,NA,Reflexive,Preposition,Mismatch,0.5,-0.5
40,15,cond2,6,NA,Post-reflexive,Preposition,Mismatch,0.5,-0.5
40,15,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
40,15,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
40,15,cond2,9,NA,Others,Preposition,Mismatch,0.5,-0.5
40,16,cond3,0,623,Others,Direct object,Match,-0.5,0.5
40,16,cond3,1,656,Others,Direct object,Match,-0.5,0.5
40,16,cond3,2,1008,Others,Direct object,Match,-0.5,0.5
40,16,cond3,3,712,Others,Direct object,Match,-0.5,0.5
40,16,cond3,4,NA,Pre-reflexive,Direct object,Match,-0.5,0.5
40,16,cond3,5,NA,Reflexive,Direct object,Match,-0.5,0.5
40,16,cond3,6,NA,Post-reflexive,Direct object,Match,-0.5,0.5
40,16,cond3,7,NA,Others,Direct object,Match,-0.5,0.5
40,16,cond3,8,NA,Others,Direct object,Match,-0.5,0.5
40,17,cond4,0,839,Others,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,1,720,Others,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,2,992,Others,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,3,768,Others,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,4,748,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,5,692,Reflexive,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,6,1048,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,7,736,Others,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,8,736,Others,Direct object,Mismatch,-0.5,-0.5
40,17,cond4,9,696,Others,Direct object,Mismatch,-0.5,-0.5
40,18,cond1,0,607,Others,Preposition,Match,0.5,0.5
40,18,cond1,1,728,Others,Preposition,Match,0.5,0.5
40,18,cond1,2,664,Others,Preposition,Match,0.5,0.5
40,18,cond1,3,NA,Others,Preposition,Match,0.5,0.5
40,18,cond1,4,NA,Pre-reflexive,Preposition,Match,0.5,0.5
40,18,cond1,5,NA,Reflexive,Preposition,Match,0.5,0.5
40,18,cond1,6,NA,Post-reflexive,Preposition,Match,0.5,0.5
40,18,cond1,7,NA,Others,Preposition,Match,0.5,0.5
40,19,cond2,0,9932,Others,Preposition,Mismatch,0.5,-0.5
40,19,cond2,1,1403,Others,Preposition,Mismatch,0.5,-0.5
40,19,cond2,2,681,Others,Preposition,Mismatch,0.5,-0.5
40,19,cond2,3,615,Others,Preposition,Mismatch,0.5,-0.5
40,19,cond2,4,1968,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
40,19,cond2,5,944,Reflexive,Preposition,Mismatch,0.5,-0.5
40,19,cond2,6,616,Post-reflexive,Preposition,Mismatch,0.5,-0.5
40,19,cond2,7,848,Others,Preposition,Mismatch,0.5,-0.5
40,19,cond2,8,808,Others,Preposition,Mismatch,0.5,-0.5
40,19,cond2,9,496,Others,Preposition,Mismatch,0.5,-0.5
40,20,cond3,0,560,Others,Direct object,Match,-0.5,0.5
40,20,cond3,1,776,Others,Direct object,Match,-0.5,0.5
40,20,cond3,2,NA,Others,Direct object,Match,-0.5,0.5
40,20,cond3,3,NA,Others,Direct object,Match,-0.5,0.5
40,20,cond3,4,NA,Pre-reflexive,Direct object,Match,-0.5,0.5
40,20,cond3,5,NA,Reflexive,Direct object,Match,-0.5,0.5
40,20,cond3,6,NA,Post-reflexive,Direct object,Match,-0.5,0.5
40,20,cond3,7,NA,Others,Direct object,Match,-0.5,0.5
40,20,cond3,8,NA,Others,Direct object,Match,-0.5,0.5
40,21,cond4,0,591,Others,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,1,703,Others,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,2,789,Others,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,3,795,Others,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,4,953,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,5,800,Reflexive,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,6,1224,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,7,1544,Others,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,8,800,Others,Direct object,Mismatch,-0.5,-0.5
40,21,cond4,9,792,Others,Direct object,Mismatch,-0.5,-0.5
40,22,cond1,0,591,Others,Preposition,Match,0.5,0.5
40,22,cond1,1,952,Others,Preposition,Match,0.5,0.5
40,22,cond1,2,568,Others,Preposition,Match,0.5,0.5
40,22,cond1,3,480,Others,Preposition,Match,0.5,0.5
40,22,cond1,4,520,Pre-reflexive,Preposition,Match,0.5,0.5
40,22,cond1,5,632,Reflexive,Preposition,Match,0.5,0.5
40,22,cond1,6,589,Post-reflexive,Preposition,Match,0.5,0.5
40,22,cond1,7,475,Others,Preposition,Match,0.5,0.5
40,22,cond1,8,584,Others,Preposition,Match,0.5,0.5
40,22,cond1,9,568,Others,Preposition,Match,0.5,0.5
40,23,cond2,0,1103,Others,Preposition,Mismatch,0.5,-0.5
40,23,cond2,1,2232,Others,Preposition,Mismatch,0.5,-0.5
40,23,cond2,2,984,Others,Preposition,Mismatch,0.5,-0.5
40,23,cond2,3,1040,Others,Preposition,Mismatch,0.5,-0.5
40,23,cond2,4,982,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
40,23,cond2,5,2234,Reflexive,Preposition,Mismatch,0.5,-0.5
40,23,cond2,6,1120,Post-reflexive,Preposition,Mismatch,0.5,-0.5
40,23,cond2,7,928,Others,Preposition,Mismatch,0.5,-0.5
40,23,cond2,8,1016,Others,Preposition,Mismatch,0.5,-0.5
40,24,cond3,0,639,Others,Direct object,Match,-0.5,0.5
40,24,cond3,1,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,2,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,3,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,4,NA,Pre-reflexive,Direct object,Match,-0.5,0.5
40,24,cond3,5,NA,Reflexive,Direct object,Match,-0.5,0.5
40,24,cond3,6,NA,Post-reflexive,Direct object,Match,-0.5,0.5
40,24,cond3,7,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,8,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,9,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,10,NA,Others,Direct object,Match,-0.5,0.5
40,24,cond3,11,NA,Others,Direct object,Match,-0.5,0.5
41,1,cond4,0,653,Others,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,1,808,Others,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,2,925,Others,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,3,638,Others,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,4,815,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,5,989,Reflexive,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,6,NA,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,7,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,1,cond4,8,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,2,cond1,0,538,Others,Preposition,Match,0.5,0.5
41,2,cond1,1,692,Others,Preposition,Match,0.5,0.5
41,2,cond1,2,1277,Others,Preposition,Match,0.5,0.5
41,2,cond1,3,1022,Others,Preposition,Match,0.5,0.5
41,2,cond1,4,1154,Pre-reflexive,Preposition,Match,0.5,0.5
41,2,cond1,5,853,Reflexive,Preposition,Match,0.5,0.5
41,2,cond1,6,953,Post-reflexive,Preposition,Match,0.5,0.5
41,2,cond1,7,562,Others,Preposition,Match,0.5,0.5
41,2,cond1,8,778,Others,Preposition,Match,0.5,0.5
41,3,cond2,0,900,Others,Preposition,Mismatch,0.5,-0.5
41,3,cond2,1,1447,Others,Preposition,Mismatch,0.5,-0.5
41,3,cond2,2,1005,Others,Preposition,Mismatch,0.5,-0.5
41,3,cond2,3,871,Others,Preposition,Mismatch,0.5,-0.5
41,3,cond2,4,879,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
41,3,cond2,5,764,Reflexive,Preposition,Mismatch,0.5,-0.5
41,3,cond2,6,NA,Post-reflexive,Preposition,Mismatch,0.5,-0.5
41,3,cond2,7,NA,Others,Preposition,Mismatch,0.5,-0.5
41,3,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
41,3,cond2,9,NA,Others,Preposition,Mismatch,0.5,-0.5
41,4,cond3,0,779,Others,Direct object,Match,-0.5,0.5
41,4,cond3,1,800,Others,Direct object,Match,-0.5,0.5
41,4,cond3,2,1140,Others,Direct object,Match,-0.5,0.5
41,4,cond3,3,708,Others,Direct object,Match,-0.5,0.5
41,4,cond3,4,1099,Pre-reflexive,Direct object,Match,-0.5,0.5
41,4,cond3,5,762,Reflexive,Direct object,Match,-0.5,0.5
41,4,cond3,6,740,Post-reflexive,Direct object,Match,-0.5,0.5
41,4,cond3,7,770,Others,Direct object,Match,-0.5,0.5
41,5,cond4,0,699,Others,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,1,611,Others,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,2,808,Others,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,3,966,Others,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,4,760,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,5,746,Reflexive,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,6,636,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,7,710,Others,Direct object,Mismatch,-0.5,-0.5
41,5,cond4,8,703,Others,Direct object,Mismatch,-0.5,-0.5
41,6,cond1,0,571,Others,Preposition,Match,0.5,0.5
41,6,cond1,1,667,Others,Preposition,Match,0.5,0.5
41,6,cond1,2,578,Others,Preposition,Match,0.5,0.5
41,6,cond1,3,606,Others,Preposition,Match,0.5,0.5
41,6,cond1,4,733,Pre-reflexive,Preposition,Match,0.5,0.5
41,6,cond1,5,675,Reflexive,Preposition,Match,0.5,0.5
41,6,cond1,6,697,Post-reflexive,Preposition,Match,0.5,0.5
41,6,cond1,7,528,Others,Preposition,Match,0.5,0.5
41,6,cond1,8,634,Others,Preposition,Match,0.5,0.5
41,7,cond2,0,667,Others,Preposition,Mismatch,0.5,-0.5
41,7,cond2,1,867,Others,Preposition,Mismatch,0.5,-0.5
41,7,cond2,2,724,Others,Preposition,Mismatch,0.5,-0.5
41,7,cond2,3,556,Others,Preposition,Mismatch,0.5,-0.5
41,7,cond2,4,871,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
41,7,cond2,5,1996,Reflexive,Preposition,Mismatch,0.5,-0.5
41,7,cond2,6,710,Post-reflexive,Preposition,Mismatch,0.5,-0.5
41,7,cond2,7,607,Others,Preposition,Mismatch,0.5,-0.5
41,7,cond2,8,915,Others,Preposition,Mismatch,0.5,-0.5
41,7,cond2,9,850,Others,Preposition,Mismatch,0.5,-0.5
41,8,cond3,0,537,Others,Direct object,Match,-0.5,0.5
41,8,cond3,1,730,Others,Direct object,Match,-0.5,0.5
41,8,cond3,2,1041,Others,Direct object,Match,-0.5,0.5
41,8,cond3,3,602,Others,Direct object,Match,-0.5,0.5
41,8,cond3,4,1200,Pre-reflexive,Direct object,Match,-0.5,0.5
41,8,cond3,5,642,Reflexive,Direct object,Match,-0.5,0.5
41,8,cond3,6,587,Post-reflexive,Direct object,Match,-0.5,0.5
41,8,cond3,7,890,Others,Direct object,Match,-0.5,0.5
41,8,cond3,8,732,Others,Direct object,Match,-0.5,0.5
41,8,cond3,9,694,Others,Direct object,Match,-0.5,0.5
41,9,cond4,0,575,Others,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,1,845,Others,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,2,618,Others,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,3,628,Others,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,4,572,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,5,1193,Reflexive,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,6,713,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,7,544,Others,Direct object,Mismatch,-0.5,-0.5
41,9,cond4,8,1222,Others,Direct object,Mismatch,-0.5,-0.5
41,10,cond1,0,1120,Others,Preposition,Match,0.5,0.5
41,10,cond1,1,854,Others,Preposition,Match,0.5,0.5
41,10,cond1,2,829,Others,Preposition,Match,0.5,0.5
41,10,cond1,3,721,Others,Preposition,Match,0.5,0.5
41,10,cond1,4,825,Pre-reflexive,Preposition,Match,0.5,0.5
41,10,cond1,5,975,Reflexive,Preposition,Match,0.5,0.5
41,10,cond1,6,826,Post-reflexive,Preposition,Match,0.5,0.5
41,10,cond1,7,548,Others,Preposition,Match,0.5,0.5
41,10,cond1,8,1089,Others,Preposition,Match,0.5,0.5
41,11,cond2,0,593,Others,Preposition,Mismatch,0.5,-0.5
41,11,cond2,1,641,Others,Preposition,Mismatch,0.5,-0.5
41,11,cond2,2,1087,Others,Preposition,Mismatch,0.5,-0.5
41,11,cond2,3,857,Others,Preposition,Mismatch,0.5,-0.5
41,11,cond2,4,982,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
41,11,cond2,5,1030,Reflexive,Preposition,Mismatch,0.5,-0.5
41,11,cond2,6,796,Post-reflexive,Preposition,Mismatch,0.5,-0.5
41,11,cond2,7,616,Others,Preposition,Mismatch,0.5,-0.5
41,11,cond2,8,813,Others,Preposition,Mismatch,0.5,-0.5
41,11,cond2,9,675,Others,Preposition,Mismatch,0.5,-0.5
41,12,cond3,0,811,Others,Direct object,Match,-0.5,0.5
41,12,cond3,1,1716,Others,Direct object,Match,-0.5,0.5
41,12,cond3,2,1062,Others,Direct object,Match,-0.5,0.5
41,12,cond3,3,668,Others,Direct object,Match,-0.5,0.5
41,12,cond3,4,1219,Pre-reflexive,Direct object,Match,-0.5,0.5
41,12,cond3,5,757,Reflexive,Direct object,Match,-0.5,0.5
41,12,cond3,6,948,Post-reflexive,Direct object,Match,-0.5,0.5
41,12,cond3,7,810,Others,Direct object,Match,-0.5,0.5
41,12,cond3,8,846,Others,Direct object,Match,-0.5,0.5
41,12,cond3,9,737,Others,Direct object,Match,-0.5,0.5
41,13,cond4,0,747,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,1,617,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,2,974,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,3,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,4,NA,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,5,NA,Reflexive,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,6,NA,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,7,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,8,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,9,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,13,cond4,10,NA,Others,Direct object,Mismatch,-0.5,-0.5
41,14,cond1,0,578,Others,Preposition,Match,0.5,0.5
41,14,cond1,1,713,Others,Preposition,Match,0.5,0.5
41,14,cond1,2,NA,Others,Preposition,Match,0.5,0.5
41,14,cond1,3,NA,Others,Preposition,Match,0.5,0.5
41,14,cond1,4,NA,Pre-reflexive,Preposition,Match,0.5,0.5
41,14,cond1,5,NA,Reflexive,Preposition,Match,0.5,0.5
41,14,cond1,6,NA,Post-reflexive,Preposition,Match,0.5,0.5
41,14,cond1,7,NA,Others,Preposition,Match,0.5,0.5
41,15,cond2,0,783,Others,Preposition,Mismatch,0.5,-0.5
41,15,cond2,1,1535,Others,Preposition,Mismatch,0.5,-0.5
41,15,cond2,2,1357,Others,Preposition,Mismatch,0.5,-0.5
41,15,cond2,3,807,Others,Preposition,Mismatch,0.5,-0.5
41,15,cond2,4,925,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
41,15,cond2,5,1017,Reflexive,Preposition,Mismatch,0.5,-0.5
41,15,cond2,6,690,Post-reflexive,Preposition,Mismatch,0.5,-0.5
41,15,cond2,7,922,Others,Preposition,Mismatch,0.5,-0.5
41,15,cond2,8,573,Others,Preposition,Mismatch,0.5,-0.5
41,15,cond2,9,815,Others,Preposition,Mismatch,0.5,-0.5
41,16,cond3,0,601,Others,Direct object,Match,-0.5,0.5
41,16,cond3,1,846,Others,Direct object,Match,-0.5,0.5
41,16,cond3,2,976,Others,Direct object,Match,-0.5,0.5
41,16,cond3,3,700,Others,Direct object,Match,-0.5,0.5
41,16,cond3,4,762,Pre-reflexive,Direct object,Match,-0.5,0.5
41,16,cond3,5,783,Reflexive,Direct object,Match,-0.5,0.5
41,16,cond3,6,651,Post-reflexive,Direct object,Match,-0.5,0.5
41,16,cond3,7,660,Others,Direct object,Match,-0.5,0.5
41,16,cond3,8,530,Others,Direct object,Match,-0.5,0.5
41,17,cond4,0,643,Others,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,1,1124,Others,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,2,752,Others,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,3,705,Others,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,4,808,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,5,745,Reflexive,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,6,613,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,7,714,Others,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,8,595,Others,Direct object,Mismatch,-0.5,-0.5
41,17,cond4,9,658,Others,Direct object,Mismatch,-0.5,-0.5
41,18,cond1,0,580,Others,Preposition,Match,0.5,0.5
41,18,cond1,1,637,Others,Preposition,Match,0.5,0.5
41,18,cond1,2,1175,Others,Preposition,Match,0.5,0.5
41,18,cond1,3,768,Others,Preposition,Match,0.5,0.5
41,18,cond1,4,583,Pre-reflexive,Preposition,Match,0.5,0.5
41,18,cond1,5,693,Reflexive,Preposition,Match,0.5,0.5
41,18,cond1,6,698,Post-reflexive,Preposition,Match,0.5,0.5
41,18,cond1,7,1009,Others,Preposition,Match,0.5,0.5
41,19,cond2,0,632,Others,Preposition,Mismatch,0.5,-0.5
41,19,cond2,1,871,Others,Preposition,Mismatch,0.5,-0.5
41,19,cond2,2,705,Others,Preposition,Mismatch,0.5,-0.5
41,19,cond2,3,684,Others,Preposition,Mismatch,0.5,-0.5
41,19,cond2,4,924,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
41,19,cond2,5,1242,Reflexive,Preposition,Mismatch,0.5,-0.5
41,19,cond2,6,829,Post-reflexive,Preposition,Mismatch,0.5,-0.5
41,19,cond2,7,1254,Others,Preposition,Mismatch,0.5,-0.5
41,19,cond2,8,752,Others,Preposition,Mismatch,0.5,-0.5
41,19,cond2,9,771,Others,Preposition,Mismatch,0.5,-0.5
41,20,cond3,0,591,Others,Direct object,Match,-0.5,0.5
41,20,cond3,1,670,Others,Direct object,Match,-0.5,0.5
41,20,cond3,2,1230,Others,Direct object,Match,-0.5,0.5
41,20,cond3,3,859,Others,Direct object,Match,-0.5,0.5
41,20,cond3,4,1668,Pre-reflexive,Direct object,Match,-0.5,0.5
41,20,cond3,5,676,Reflexive,Direct object,Match,-0.5,0.5
41,20,cond3,6,707,Post-reflexive,Direct object,Match,-0.5,0.5
41,20,cond3,7,564,Others,Direct object,Match,-0.5,0.5
41,20,cond3,8,873,Others,Direct object,Match,-0.5,0.5
41,21,cond4,0,871,Others,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,1,829,Others,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,2,1219,Others,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,3,944,Others,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,4,858,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,5,824,Reflexive,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,6,650,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,7,679,Others,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,8,772,Others,Direct object,Mismatch,-0.5,-0.5
41,21,cond4,9,749,Others,Direct object,Mismatch,-0.5,-0.5
41,22,cond1,0,813,Others,Preposition,Match,0.5,0.5
41,22,cond1,1,725,Others,Preposition,Match,0.5,0.5
41,22,cond1,2,686,Others,Preposition,Match,0.5,0.5
41,22,cond1,3,621,Others,Preposition,Match,0.5,0.5
41,22,cond1,4,916,Pre-reflexive,Preposition,Match,0.5,0.5
41,22,cond1,5,759,Reflexive,Preposition,Match,0.5,0.5
41,22,cond1,6,858,Post-reflexive,Preposition,Match,0.5,0.5
41,22,cond1,7,801,Others,Preposition,Match,0.5,0.5
41,22,cond1,8,966,Others,Preposition,Match,0.5,0.5
41,22,cond1,9,897,Others,Preposition,Match,0.5,0.5
41,23,cond2,0,721,Others,Preposition,Mismatch,0.5,-0.5
41,23,cond2,1,676,Others,Preposition,Mismatch,0.5,-0.5
41,23,cond2,2,871,Others,Preposition,Mismatch,0.5,-0.5
41,23,cond2,3,808,Others,Preposition,Mismatch,0.5,-0.5
41,23,cond2,4,686,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
41,23,cond2,5,835,Reflexive,Preposition,Mismatch,0.5,-0.5
41,23,cond2,6,965,Post-reflexive,Preposition,Mismatch,0.5,-0.5
41,23,cond2,7,719,Others,Preposition,Mismatch,0.5,-0.5
41,23,cond2,8,870,Others,Preposition,Mismatch,0.5,-0.5
41,24,cond3,0,617,Others,Direct object,Match,-0.5,0.5
41,24,cond3,1,721,Others,Direct object,Match,-0.5,0.5
41,24,cond3,2,944,Others,Direct object,Match,-0.5,0.5
41,24,cond3,3,611,Others,Direct object,Match,-0.5,0.5
41,24,cond3,4,625,Pre-reflexive,Direct object,Match,-0.5,0.5
41,24,cond3,5,653,Reflexive,Direct object,Match,-0.5,0.5
41,24,cond3,6,627,Post-reflexive,Direct object,Match,-0.5,0.5
41,24,cond3,7,793,Others,Direct object,Match,-0.5,0.5
41,24,cond3,8,718,Others,Direct object,Match,-0.5,0.5
41,24,cond3,9,552,Others,Direct object,Match,-0.5,0.5
41,24,cond3,10,486,Others,Direct object,Match,-0.5,0.5
41,24,cond3,11,669,Others,Direct object,Match,-0.5,0.5
42,1,cond4,0,499,Others,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,1,551,Others,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,2,651,Others,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,3,551,Others,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,4,643,Pre-reflexive,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,5,851,Reflexive,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,6,840,Post-reflexive,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,7,1570,Others,Direct object,Mismatch,-0.5,-0.5
42,1,cond4,8,700,Others,Direct object,Mismatch,-0.5,-0.5
42,2,cond1,0,655,Others,Preposition,Match,0.5,0.5
42,2,cond1,1,456,Others,Preposition,Match,0.5,0.5
42,2,cond1,2,552,Others,Preposition,Match,0.5,0.5
42,2,cond1,3,620,Others,Preposition,Match,0.5,0.5
42,2,cond1,4,586,Pre-reflexive,Preposition,Match,0.5,0.5
42,2,cond1,5,NA,Reflexive,Preposition,Match,0.5,0.5
42,2,cond1,6,NA,Post-reflexive,Preposition,Match,0.5,0.5
42,2,cond1,7,NA,Others,Preposition,Match,0.5,0.5
42,2,cond1,8,NA,Others,Preposition,Match,0.5,0.5
42,3,cond2,0,528,Others,Preposition,Mismatch,0.5,-0.5
42,3,cond2,1,639,Others,Preposition,Mismatch,0.5,-0.5
42,3,cond2,2,614,Others,Preposition,Mismatch,0.5,-0.5
42,3,cond2,3,669,Others,Preposition,Mismatch,0.5,-0.5
42,3,cond2,4,696,Pre-reflexive,Preposition,Mismatch,0.5,-0.5
42,3,cond2,5,1590,Reflexive,Preposition,Mismatch,0.5,-0.5
42,3,cond2,6,747,Post-reflexive,Preposition,Mismatch,0.5,-0.5
42,3,cond2,7,658,Others,Preposition,Mismatch,0.5,-0.5
42,3,cond2,8,NA,Others,Preposition,Mismatch,0.5,-0.5
42,3,cond2,9,NA,Others,Preposition,Mismatch,0.5,-0.5
42,4,cond3,0,455,Others,Direct object,Match,-0.5,0.5
42,4,cond3,1,556,Others,Direct object,Match,-0.5,0.5
42,4,cond3,2,577,Others,Direct object,Match,-0.5,0.5
42,4,cond3,3,620,Others,Direct object,Match,-0.5,0.5
42,4,cond3,4,619,Pre-reflexive,Direct object,Match,-0.5,0.5
42,4,cond3,5,624,Reflexive,Direct object,Match,-0.5,0.5
